seconds_of_day,day_of_year,temperature,radiator-input,radiator-output,outdoor-temperature,solar-radiation,windspeed,humidity
83563,1,,,,0.8,0.0,9.7,85.0
84463,1,,,,0.8,0.0,6.4,85.0
85363,1,,,,0.7,0.0,8.0,85.0
86263,1,,,,0.6,0.0,9.7,85.0
763,2,,,,0.6,0.0,8.0,85.0
1663,2,,,,0.7,0.0,9.7,85.0
2563,2,,,,0.8,0.0,9.7,84.0
3463,2,16.668181818181818,13.809302325581395,14.0,0.6,0.0,6.4,84.0
4363,2,16.46891891891892,13.7,13.993333333333334,0.4,0.0,8.0,85.0
5263,2,16.228,13.5,13.56,0.2,0.0,6.4,85.0
6163,2,16.035135135135135,13.32972972972973,13.5,0.1,0.0,8.0,85.0
7063,2,15.857971014492753,13.275342465753424,13.5,0.1,0.0,8.0,85.0
7963,2,15.705333333333334,13.0,13.5,0.3,0.0,8.0,84.0
8863,2,15.56891891891892,13.0,13.18918918918919,0.4,0.0,8.0,82.0
9763,2,15.434666666666669,12.81891891891892,13.0,0.4,0.0,9.7,82.0
10663,2,15.310666666666666,12.8,13.0,0.4,0.0,9.7,81.0
11563,2,15.182666666666666,12.724,13.0,0.7,0.0,11.3,80.0
12463,2,15.072972972972972,12.5,13.0,0.6,0.0,11.3,80.0
13363,2,14.972602739726028,12.5,13.0,0.6,0.0,11.3,80.0
14263,2,14.868493150684932,12.5,12.986666666666668,0.6,0.0,11.3,81.0
15163,2,14.766666666666666,12.365753424657534,12.589041095890412,0.5,0.0,11.3,81.0
16063,2,14.63013698630137,12.3,12.5,0.5,0.0,12.9,80.0
16963,2,14.6,12.3,12.5,0.4,0.0,12.9,80.0
17863,2,14.559459459459458,12.3,12.5,0.7,0.0,12.9,79.0
18763,2,14.448648648648648,12.17027027027027,12.5,0.9,0.0,12.9,78.0
19663,2,14.364,12.0,12.5,0.7,0.0,12.9,78.0
20563,2,14.266666666666666,12.0,12.5,0.7,0.0,14.5,78.0
21463,2,14.18,12.0,12.5,0.6,0.0,11.3,78.0
22363,2,14.1,29.61081081081081,15.58108108108108,0.6,0.0,14.5,78.0
23263,2,14.442666666666668,50.543243243243246,36.62837837837838,0.4,0.0,14.5,79.0
24163,2,14.985333333333331,49.75866666666666,37.75333333333334,0.3,0.0,14.5,79.0
25063,2,15.393150684931507,50.04666666666667,38.46666666666667,0.4,0.0,14.5,79.0
25963,2,15.71891891891892,50.150666666666666,38.83333333333333,0.6,0.0,16.1,79.0
26863,2,15.966666666666663,39.19189189189189,34.20945945945946,0.9,0.0,14.5,78.0
27763,2,15.90945945945946,25.148,22.18,0.9,0.0,12.9,78.0
28663,2,15.688,19.369333333333334,17.62666666666667,0.8,0.0,12.9,79.0
29563,2,15.42753623188406,16.619999999999997,15.526666666666667,0.8,0.0,14.5,79.0
30463,2,15.17887323943662,15.025333333333332,14.386666666666668,0.7,0.0,14.5,80.0
31363,2,14.954054054054057,14.037837837837838,13.72972972972973,0.9,0.0,14.5,79.0
32263,2,14.713333333333331,16.4125,13.76388888888889,0.9,9.0,14.5,79.0
33163,2,14.794594594594594,49.304,29.96666666666667,1.0,9.0,14.5,79.0
34063,2,15.825675675675674,46.11891891891892,37.76351351351352,0.8,14.0,16.1,80.0
34963,2,16.54266666666667,46.1013698630137,38.50684931506849,0.9,16.0,16.1,81.0
35863,2,17.080000000000002,45.97042253521127,38.985915492957744,0.9,19.0,16.1,82.0
36763,2,17.482191780821918,44.0527027027027,38.87837837837838,1.2,21.0,17.7,81.0
37663,2,17.745945945945945,45.10933333333333,38.41333333333333,1.4,21.0,17.7,81.0
38563,2,17.856944444444444,45.96081081081081,38.4527027027027,1.6,22.0,19.3,81.0
39463,2,18.13108108108108,45.09466666666667,39.25333333333334,1.8,121.0,16.1,81.0
40363,2,18.369642857142857,42.70178571428572,38.6875,1.8,81.0,17.7,81.0
41263,2,18.588,45.06575342465753,38.91095890410959,2.1,47.0,17.7,81.0
42163,2,18.81756756756757,45.58055555555556,39.11111111111111,1.8,33.0,20.9,82.0
43063,2,18.766666666666666,44.156164383561645,37.52054794520548,2.5,144.0,17.7,80.0
43963,2,18.973333333333333,44.36756756756757,39.02702702702703,2.7,146.0,19.3,80.0
44863,2,19.14444444444445,44.772602739726025,39.130136986301366,2.9,148.0,19.3,79.0
45763,2,19.284931506849315,44.42432432432432,38.85810810810811,3.0,144.0,20.9,78.0
46663,2,19.39864864864865,43.464,39.00666666666667,3.3,139.0,19.3,78.0
47563,2,19.522972972972973,45.04,39.06,3.6,139.0,19.3,77.0
48463,2,19.6231884057971,44.5972602739726,39.28767123287671,3.6,67.0,19.3,77.0
49363,2,19.7,45.06,38.23333333333333,3.5,67.0,19.3,79.0
50263,2,19.76619718309859,43.512,38.94,3.6,37.0,16.1,80.0
51163,2,19.654166666666665,29.539189189189187,29.5945945945946,3.6,26.0,16.1,80.0
52063,2,19.22352941176471,23.19607843137255,22.59803921568628,3.3,19.0,16.1,82.0
52963,2,18.49342105263158,19.032894736842103,18.269736842105264,3.2,18.0,14.5,83.0
53863,2,18.07733333333333,17.097297297297295,16.62162162162162,3.2,16.0,14.5,85.0
54763,2,18.14305555555556,15.853424657534248,15.787671232876711,3.1,12.0,14.5,86.0
55663,2,18.30555555555556,15.304054054054054,15.709459459459458,3.1,12.0,16.1,86.0
56563,2,18.41081081081081,14.817333333333334,15.5,2.9,5.0,14.5,88.0
57463,2,18.512,14.5,15.5,2.8,0.0,16.1,89.0
58363,2,18.535616438356165,14.424324324324326,15.533783783783784,2.9,0.0,16.1,89.0
59263,2,18.070666666666668,14.335616438356164,14.856164383561644,2.9,0.0,16.1,89.0
60163,2,17.694594594594594,13.995890410958904,14.5,3.1,0.0,17.7,88.0
61063,2,17.381333333333334,13.744,14.5,2.8,0.0,12.9,89.0
61963,2,17.104054054054053,13.472,14.093333333333334,2.8,0.0,14.5,89.0
62863,2,16.872222222222224,16.012,14.366666666666664,2.8,0.0,16.1,90.0
63763,2,16.995945945945945,46.55416666666667,31.09027777777778,2.8,0.0,16.1,90.0
64663,2,17.845333333333336,45.75333333333334,39.153333333333336,2.7,0.0,12.9,90.0
65563,2,18.424324324324324,44.22666666666667,39.44,2.7,0.0,12.9,90.0
66463,2,18.801408450704223,45.35733333333333,39.473333333333336,2.8,0.0,14.5,90.0
67363,2,19.106944444444444,45.32027027027027,39.67567567567568,2.9,0.0,14.5,90.0
68263,2,19.363888888888887,44.9972602739726,39.61643835616438,2.8,0.0,12.9,90.0
69163,2,19.522972972972973,44.576,39.36,2.8,0.0,14.5,90.0
70063,2,19.650666666666663,47.03472222222222,39.04861111111111,2.9,0.0,16.1,90.0
70963,2,19.301369863013697,47.66133333333333,37.45333333333333,3.0,0.0,17.7,89.0
71863,2,19.569333333333333,47.15866666666666,39.373333333333335,2.8,0.0,16.1,89.0
72763,2,19.918666666666667,46.08266666666667,39.28,2.7,0.0,16.1,90.0
73663,2,20.145333333333333,45.844,39.89333333333333,2.7,0.0,14.5,90.0
74563,2,20.258904109589043,46.27702702702703,40.05405405405405,2.6,0.0,17.7,90.0
75463,2,20.450746268656715,45.42133333333333,39.79333333333334,2.7,0.0,12.9,90.0
76363,2,20.343243243243244,47.5625,39.45138888888889,2.8,0.0,16.1,90.0
77263,2,20.322857142857146,45.02567567567568,39.560810810810814,3.0,0.0,16.1,90.0
78163,2,20.494520547945207,43.616216216216216,38.5472972972973,3.1,0.0,16.1,90.0
79063,2,20.336986301369866,27.053424657534247,31.78082191780822,3.1,0.0,14.5,90.0
79963,2,20.072972972972973,21.136000000000003,24.566666666666663,3.1,0.0,17.7,90.0
80863,2,19.67333333333333,18.154666666666664,19.71333333333333,2.9,0.0,17.7,90.0
81763,2,19.30540540540541,16.544,17.48,2.9,0.0,16.1,91.0
82663,2,18.984722222222224,15.721333333333334,16.3,3.3,0.0,19.3,90.0
83563,2,18.705405405405408,15.212328767123289,16.0,3.4,0.0,19.3,89.0
84463,2,18.472602739726028,14.861333333333334,15.54,3.4,0.0,19.3,89.0
85363,2,18.281333333333333,14.580000000000002,15.5,3.4,0.0,22.5,89.0
86263,2,18.090666666666667,14.37945205479452,15.17123287671233,3.5,0.0,22.5,89.0
763,3,17.933333333333334,14.198648648648648,15.0,3.8,0.0,24.1,89.0
1663,3,17.750666666666667,36.128,21.01333333333333,3.9,0.0,24.1,89.0
2563,3,17.954666666666665,48.66438356164384,37.0,4.0,0.0,29.0,89.0
3463,3,18.72,45.63648648648648,39.98648648648648,4.0,0.0,24.1,89.0
4363,3,19.238666666666667,44.8,39.94,3.9,0.0,24.1,90.0
5263,3,19.529333333333334,37.14266666666667,36.06,4.2,0.0,25.7,89.0
6163,3,19.417567567567566,22.755405405405405,24.62162162162162,4.2,0.0,27.4,89.0
7063,3,18.96307692307692,18.045454545454547,19.78030303030303,4.3,0.0,25.7,89.0
7963,3,18.446666666666665,17.085135135135136,17.16891891891892,4.3,0.0,24.1,89.0
8863,3,17.96081081081081,16.03150684931507,15.712328767123289,4.3,0.0,24.1,89.0
9763,3,17.541333333333334,15.166216216216217,15.06081081081081,4.4,0.0,25.7,89.0
10663,3,17.209722222222222,14.591780821917808,14.54794520547945,4.5,0.0,24.1,89.0
11563,3,16.897297297297296,14.17027027027027,14.290540540540542,4.4,0.0,24.1,89.0
12463,3,16.638666666666666,13.9013698630137,14.0,4.4,0.0,22.5,90.0
13363,3,16.412,13.706756756756755,13.959459459459458,4.4,0.0,22.5,90.0
14263,3,16.216666666666665,13.5,13.5,4.5,0.0,22.5,90.0
15163,3,16.040277777777778,13.345945945945946,13.5,4.6,0.0,24.1,90.0
16063,3,15.882666666666664,13.3,13.5,4.7,0.0,22.5,90.0
16963,3,15.743243243243242,13.085135135135136,13.5,4.8,0.0,24.1,90.0
17863,3,15.618666666666666,13.0,13.2,4.9,0.0,22.5,90.0
18763,3,15.493243243243242,12.978666666666664,13.0,4.9,0.0,24.1,90.0
19663,3,15.375675675675677,12.802702702702703,13.0,4.9,0.0,20.9,90.0
20563,3,15.263513513513512,12.8,13.0,5.1,0.0,24.1,90.0
21463,3,15.165333333333333,12.792,13.0,5.1,0.0,20.9,90.0
22363,3,15.1,29.84594594594595,16.324324324324326,5.2,0.0,22.5,90.0
23263,3,15.428,51.23783783783783,37.5472972972973,5.3,0.0,25.7,91.0
24163,3,15.974666666666668,49.98783783783784,38.68243243243244,5.4,0.0,22.5,91.0
25063,3,16.35,50.604,38.373333333333335,5.6,0.0,30.6,90.0
25963,3,16.677027027027027,49.117333333333335,38.64,5.7,0.0,27.4,90.0
26863,3,16.87066666666667,41.36986301369864,33.95205479452055,5.8,0.0,25.7,90.0
27763,3,16.84864864864865,25.747945205479454,22.93835616438356,5.8,0.0,25.7,90.0
28663,3,16.616216216216216,19.93972602739726,18.410958904109588,6.0,0.0,32.2,90.0
29563,3,16.37123287671233,17.16,16.36,5.9,0.0,30.6,91.0
30463,3,16.116,15.601333333333333,15.206666666666669,5.9,0.0,30.6,91.0
31363,3,15.893333333333334,14.698591549295775,14.5,6.0,0.0,27.4,92.0
32263,3,15.68695652173913,14.083561643835615,14.006849315068491,6.1,0.0,29.0,92.0
33163,3,15.501351351351351,13.696000000000002,13.793333333333331,6.1,5.0,29.0,92.0
34063,3,15.336000000000002,13.402702702702705,13.5,6.4,12.0,30.6,90.0
34963,3,15.17123287671233,17.54794520547945,13.86986301369863,6.4,17.0,32.2,90.0
35863,3,15.25735294117647,51.812,31.43333333333333,6.5,21.0,30.6,90.0
36763,3,15.794594594594594,50.989333333333335,38.64,6.6,30.0,30.6,90.0
37663,3,16.184,50.30133333333333,38.260000000000005,6.6,37.0,32.2,90.0
38563,3,16.513333333333332,47.989333333333335,35.6,6.6,36.0,29.0,90.0
39463,3,17.04,47.42702702702702,38.0472972972973,6.6,33.0,27.4,90.0
40363,3,17.736486486486488,46.85675675675675,38.972972972972975,6.6,33.0,27.4,90.0
41263,3,18.22972972972973,44.97866666666667,39.086666666666666,6.6,39.0,27.4,90.0
42163,3,18.6027397260274,46.2,38.96,6.6,38.0,25.7,90.0
43063,3,18.962666666666667,45.91388888888889,39.17361111111111,6.7,54.0,29.0,89.0
43963,3,19.22876712328767,43.760000000000005,38.99333333333333,6.8,47.0,29.0,89.0
44863,3,19.18108108108108,26.906666666666663,27.246666666666663,6.9,46.0,25.7,88.0
45763,3,18.88783783783784,20.14109589041096,20.95890410958904,6.9,88.0,27.4,87.0
46663,3,18.51621621621621,17.413333333333334,17.986666666666668,7.1,65.0,27.4,86.0
47563,3,18.163513513513514,16.04054054054054,16.594594594594593,6.8,44.0,22.5,86.0
48463,3,17.84189189189189,15.297333333333333,15.78,6.8,46.0,22.5,86.0
49363,3,17.594444444444445,14.84054054054054,15.277027027027026,6.9,49.0,29.0,86.0
50263,3,17.4,20.755405405405405,15.844594594594591,6.9,28.0,27.4,86.0
51163,3,17.215068493150685,45.00555555555555,29.6875,6.9,35.0,25.7,86.0
52063,3,17.333333333333336,46.989333333333335,41.42,6.8,28.0,25.7,86.0
52963,3,17.677777777777777,45.15866666666666,42.72666666666667,6.9,25.0,24.1,86.0
53863,3,17.904225352112675,45.9068493150685,43.23972602739726,6.9,23.0,20.9,87.0
54763,3,18.105479452054794,44.93243243243244,42.810810810810814,6.9,16.0,22.5,88.0
55663,3,18.273333333333333,44.38918918918919,42.55405405405405,6.9,16.0,24.1,88.0
56563,3,18.4,43.91351351351352,42.41216216216216,6.9,13.0,24.1,88.0
57463,3,18.50810810810811,44.50281690140845,42.401408450704224,7.0,5.0,29.0,89.0
58363,3,18.62957746478873,44.076,42.68666666666667,6.9,0.0,29.0,89.0
59263,3,18.70985915492958,41.86056338028169,39.05633802816901,6.8,0.0,24.1,90.0
60163,3,18.942424242424245,27.424,29.660000000000004,6.9,0.0,25.7,90.0
61063,3,18.866216216216216,21.68840579710145,23.275362318840585,7.0,0.0,25.7,90.0
61963,3,18.644736842105264,17.9675,18.8125,6.9,0.0,24.1,90.0
62863,3,18.46216216216216,16.68082191780822,17.246575342465754,7.1,0.0,27.4,90.0
63763,3,18.25633802816901,15.778666666666666,16.273333333333333,7.1,0.0,25.7,90.0
64663,3,18.09117647058824,15.331818181818182,16.0,7.1,0.0,24.1,90.0
65563,3,17.96849315068493,15.306944444444444,15.583333333333334,7.2,0.0,25.7,90.0
66463,3,17.954794520547946,44.11917808219178,28.43835616438356,7.1,0.0,22.5,90.0
67363,3,18.154666666666664,49.716,39.67333333333333,7.1,0.0,22.5,90.0
68263,3,18.443859649122807,49.88421052631579,40.59649122807018,7.1,0.0,24.1,91.0
69163,3,18.65810810810811,50.21066666666667,40.64666666666666,7.0,0.0,22.5,91.0
70063,3,18.965333333333334,38.46666666666667,35.906666666666666,7.1,0.0,20.9,91.0
70963,3,19.06351351351352,25.0,24.880000000000003,7.1,0.0,22.5,90.0
71863,3,18.63783783783784,21.163513513513514,20.27027027027027,7.2,0.0,20.9,90.0
72763,3,18.259722222222223,18.566666666666663,17.78,7.3,0.0,20.9,90.0
73663,3,17.97887323943662,16.975,16.895833333333336,7.3,0.0,22.5,90.0
74563,3,17.90138888888889,32.04,20.406666666666663,7.3,0.0,20.9,90.0
75463,3,18.145333333333333,36.92567567567568,31.66891891891892,7.4,0.0,20.9,89.0
76363,3,18.392,23.616,23.21333333333333,7.4,0.0,22.5,89.0
77263,3,18.35333333333333,19.115068493150684,19.226027397260275,7.3,0.0,19.3,89.0
78163,3,18.252702702702702,17.054545454545455,17.257575757575758,7.4,0.0,20.9,89.0
79063,3,18.093333333333334,16.41891891891892,16.5,7.6,0.0,19.3,89.0
79963,3,17.866197183098592,16.2,16.366666666666667,7.6,0.0,20.9,89.0
80863,3,17.737837837837837,15.994520547945204,16.0,7.6,0.0,17.7,89.0
81763,3,17.7,15.54861111111111,15.61111111111111,7.6,0.0,19.3,88.0
82663,3,17.7,15.3,15.5,7.5,0.0,17.7,89.0
83563,3,17.63918918918919,15.085135135135136,15.5,7.5,0.0,17.7,88.0
84463,3,17.575342465753426,14.93972602739726,15.54794520547945,7.3,0.0,19.3,88.0
85363,3,17.413698630136984,14.5,15.506756756756758,7.2,0.0,17.7,88.0
86263,3,17.348,14.791999999999998,14.98,7.3,0.0,16.1,87.0
763,4,17.13243243243243,14.504054054054055,14.540540540540542,7.3,0.0,16.1,87.0
1663,4,16.921333333333333,14.405405405405409,14.5,6.8,0.0,14.5,88.0
2563,4,16.73108108108108,14.291780821917808,14.5,6.7,0.0,14.5,89.0
3463,4,16.546666666666667,14.004,14.426666666666668,6.4,0.0,14.5,88.0
4363,4,16.385135135135137,13.994666666666664,14.0,6.5,0.0,14.5,87.0
5263,4,16.24266666666667,13.808219178082192,14.0,6.6,0.0,12.9,85.0
6163,4,16.13013698630137,13.8,14.0,6.4,0.0,8.0,86.0
7063,4,16.012162162162163,13.668,14.0,6.1,0.0,9.7,86.0
7963,4,15.910666666666666,13.5,14.0,6.0,0.0,9.7,86.0
8863,4,15.815068493150685,13.5,13.746666666666666,5.6,0.0,4.8,86.0
9763,4,15.713333333333331,13.48082191780822,13.5,5.2,0.0,4.8,87.0
10663,4,15.636,13.305333333333332,13.5,4.8,0.0,6.4,88.0
11563,4,15.566666666666666,13.3,13.5,4.8,0.0,6.4,87.0
12463,4,15.489333333333336,13.3,13.5,4.9,0.0,11.3,81.0
13363,4,15.4,13.3,13.5,5.2,0.0,16.1,77.0
14263,4,15.326666666666668,13.008,13.5,5.2,0.0,9.7,78.0
15163,4,15.25810810810811,13.0,13.5,5.2,0.0,11.3,78.0
16063,4,15.198666666666668,13.0,13.5,5.1,0.0,14.5,78.0
16963,4,15.102941176470589,13.0,13.21917808219178,5.0,0.0,14.5,78.0
17863,4,15.044444444444446,12.908333333333337,13.0,4.8,0.0,8.0,77.0
18763,4,15.0,12.8,13.0,4.7,0.0,9.7,77.0
19663,4,14.910666666666666,12.8,13.0,4.4,0.0,8.0,76.0
20563,4,14.856521739130434,12.8,13.0,4.4,0.0,11.3,74.0
21463,4,14.787671232876711,12.8,13.0,4.3,0.0,11.3,74.0
22363,4,14.7,34.55689655172414,16.836206896551722,4.3,0.0,14.5,70.0
23263,4,15.078571428571427,50.62982456140351,36.280701754385966,4.3,0.0,19.3,66.0
24163,4,15.624324324324323,50.48513513513514,38.39189189189189,4.2,0.0,14.5,67.0
25063,4,16.04266666666667,50.67027027027027,38.67567567567568,4.1,0.0,11.3,67.0
25963,4,16.265333333333334,48.205333333333336,39.88666666666667,4.1,0.0,9.7,66.0
26863,4,16.46351351351351,38.48513513513514,35.12837837837838,4.0,0.0,12.9,66.0
27763,4,16.5,24.58533333333333,23.406666666666663,3.9,0.0,12.9,66.0
28663,4,16.37605633802817,19.78533333333333,18.62666666666667,3.8,0.0,6.4,68.0
29563,4,16.230666666666668,17.20945945945946,16.62837837837838,3.7,0.0,3.2,70.0
30463,4,16.045333333333335,16.071830985915494,15.35211267605634,3.8,0.0,6.4,68.0
31363,4,15.855405405405406,15.172,14.726666666666668,3.7,0.0,8.0,68.0
32263,4,15.673333333333332,14.529333333333332,14.32,3.5,8.0,12.9,68.0
33163,4,15.524,14.09054054054054,14.0,3.4,12.0,12.9,68.0
34063,4,15.361333333333334,13.789189189189193,13.763513513513512,3.3,17.0,12.9,67.0
34963,4,15.229333333333331,13.5,13.5,3.3,21.0,11.3,68.0
35863,4,15.106756756756758,13.329333333333333,13.5,3.4,26.0,12.9,68.0
36763,4,15.0,13.244,13.5,3.4,25.0,12.9,67.0
37663,4,14.901333333333332,13.0,13.208333333333334,3.5,33.0,11.3,67.0
38563,4,14.8,13.0,13.0,3.6,51.0,9.7,67.0
39463,4,14.68918918918919,12.913513513513513,13.0,3.5,40.0,12.9,67.0
40363,4,14.6,12.8,13.0,3.6,123.0,12.9,67.0
41263,4,14.6,12.8,13.0,3.9,134.0,11.3,66.0
42163,4,14.564864864864864,12.8,13.0,3.8,90.0,14.5,65.0
43063,4,14.485135135135137,12.608,13.0,3.7,139.0,12.9,66.0
43963,4,14.4,12.5,12.993243243243242,4.0,178.0,12.9,64.0
44863,4,14.345333333333334,12.5,12.68918918918919,4.3,190.0,12.9,62.0
45763,4,14.291780821917808,12.5,12.5,4.3,39.0,9.7,62.0
46663,4,14.2,12.5,12.5,3.9,40.0,12.9,63.0
47563,4,14.145333333333337,12.445205479452056,12.5,4.2,153.0,6.4,63.0
48463,4,14.1,12.3,12.5,4.6,158.0,9.7,61.0
49363,4,14.012,12.3,12.5,4.2,66.0,12.9,62.0
50263,4,13.987671232876712,12.3,12.5,4.2,104.0,9.7,62.0
51163,4,13.9,12.3,12.5,4.2,42.0,8.0,62.0
52063,4,13.866216216216216,12.3,12.5,3.9,46.0,9.7,64.0
52963,4,13.8,12.164,12.5,3.8,23.0,8.0,65.0
53863,4,13.765333333333334,12.0,12.5,3.8,28.0,6.4,66.0
54763,4,13.7,12.0,12.5,3.7,11.0,8.0,66.0
55663,4,13.644444444444446,12.0,12.28,3.7,14.0,6.4,67.0
56563,4,13.6,12.0,12.006666666666666,3.6,0.0,6.4,66.0
57463,4,13.520588235294118,12.0,12.0,3.6,0.0,6.4,67.0
58363,4,13.5,11.946666666666667,12.0,3.4,0.0,4.8,68.0
59263,4,13.426666666666668,11.805405405405406,12.0,3.3,0.0,3.2,68.0
60163,4,13.4,11.8,12.0,3.2,0.0,4.8,69.0
61063,4,13.357534246575344,11.8,12.0,3.1,0.0,1.6,69.0
61963,4,13.3,11.8,12.0,3.1,0.0,3.2,70.0
62863,4,13.27027027027027,11.8,12.0,3.0,0.0,3.2,70.0
63763,4,13.2,11.8,12.0,3.1,0.0,8.0,74.0
64663,4,13.158904109589042,32.08783783783784,15.797297297297296,2.9,0.0,4.8,73.0
65563,4,13.656,49.69189189189189,34.64189189189189,2.8,0.0,6.4,74.0
66463,4,14.735135135135137,45.818666666666665,36.07333333333334,2.7,0.0,6.4,71.0
67363,4,15.481428571428571,45.656164383561645,36.14383561643835,2.6,0.0,6.4,69.0
68263,4,16.054666666666666,45.77162162162162,36.4527027027027,2.5,0.0,6.4,70.0
69163,4,16.553424657534247,45.53378378378378,36.83108108108108,2.4,0.0,4.8,71.0
70063,4,16.909333333333333,45.638666666666666,36.64666666666666,2.3,0.0,6.4,72.0
70963,4,17.241095890410957,45.83733333333333,36.986666666666665,2.4,0.0,4.8,72.0
71863,4,17.502739726027396,45.584,37.32,2.4,0.0,4.8,73.0
72763,4,17.60821917808219,46.082432432432434,38.42567567567568,2.4,0.0,3.2,72.0
73663,4,17.824324324324326,47.278666666666666,38.54666666666667,2.4,0.0,4.8,72.0
74563,4,17.487837837837837,49.005405405405405,38.28378378378378,2.4,0.0,3.2,72.0
75463,4,17.565333333333335,47.96216216216216,38.36486486486486,2.2,0.0,4.8,74.0
76363,4,18.052,45.766666666666666,38.67333333333333,2.0,0.0,4.8,75.0
77263,4,18.27260273972603,46.001333333333335,38.586666666666666,1.8,0.0,3.2,76.0
78163,4,18.47945205479452,45.051388888888894,38.77083333333333,1.7,0.0,3.2,77.0
79063,4,18.63684210526316,45.266666666666666,39.25,1.6,0.0,4.8,77.0
79963,4,18.884126984126983,43.54666666666667,38.625,1.4,0.0,4.8,76.0
80863,4,19.00810810810811,44.685135135135134,39.07432432432432,1.4,0.0,3.2,76.0
