seconds_of_day,day_of_year,temperature,radiator-input,radiator-output,outdoor-temperature,solar-radiation,windspeed,humidity
83563,1,,,,0.8,0.0,9.7,85.0
84463,1,,,,0.8,0.0,6.4,85.0
85363,1,,,,0.7,0.0,8.0,85.0
86263,1,,,,0.6,0.0,9.7,85.0
763,2,,,,0.6,0.0,8.0,85.0
1663,2,,,,0.7,0.0,9.7,85.0
2563,2,,,,0.8,0.0,9.7,84.0
3463,2,15.295454545454549,13.0,12.5,0.6,0.0,6.4,84.0
4363,2,15.190540540540542,13.0,12.5,0.4,0.0,8.0,85.0
5263,2,15.093333333333334,12.864864864864863,12.475675675675676,0.2,0.0,6.4,85.0
6163,2,15.0,12.5,12.305333333333332,0.1,0.0,8.0,85.0
7063,2,14.933333333333334,12.5,12.3,0.1,0.0,8.0,85.0
7963,2,14.865333333333334,12.5,12.3,0.3,0.0,8.0,84.0
8863,2,14.8,12.5,12.256,0.4,0.0,8.0,82.0
9763,2,14.7013698630137,12.5,12.004,0.4,0.0,9.7,82.0
10663,2,14.627027027027026,12.5,12.0,0.4,0.0,9.7,81.0
11563,2,14.570666666666668,12.485915492957748,12.0,0.7,0.0,11.3,80.0
12463,2,14.5,12.141891891891891,11.970270270270271,0.6,0.0,11.3,80.0
13363,2,14.424,12.0,11.8,0.6,0.0,11.3,80.0
14263,2,14.385333333333332,12.0,11.8,0.6,0.0,11.3,81.0
15163,2,14.3,12.0,11.8,0.5,0.0,11.3,81.0
16063,2,14.25068493150685,12.0,11.795945945945943,0.5,0.0,12.9,80.0
16963,2,14.190666666666669,12.0,11.572,0.4,0.0,12.9,80.0
17863,2,14.1,12.0,11.5,0.7,0.0,12.9,79.0
18763,2,14.065333333333331,12.0,11.5,0.9,0.0,12.9,78.0
19663,2,14.0,12.0,11.5,0.7,0.0,12.9,78.0
20563,2,13.94,11.753424657534246,11.5,0.7,0.0,14.5,78.0
21463,2,13.89864864864865,11.5,11.324,0.6,0.0,11.3,78.0
22363,2,13.80810810810811,28.506756756756754,18.32837837837838,0.6,0.0,14.5,78.0
23263,2,14.258904109589045,47.66666666666667,42.91666666666667,0.4,0.0,14.5,79.0
24163,2,14.777333333333337,46.07534246575342,43.773972602739725,0.3,0.0,14.5,79.0
25063,2,15.121917808219177,46.46,44.28666666666667,0.4,0.0,14.5,79.0
25963,2,15.364864864864863,46.62162162162162,44.67972972972973,0.6,0.0,16.1,79.0
26863,2,15.575675675675674,36.73333333333333,37.553333333333335,0.9,0.0,14.5,78.0
27763,2,15.467123287671232,25.69178082191781,25.16438356164384,0.9,0.0,12.9,78.0
28663,2,15.288,20.51333333333333,19.588,0.8,0.0,12.9,79.0
29563,2,15.064383561643837,17.72972972972973,16.9527027027027,0.8,0.0,14.5,79.0
30463,2,14.828,16.07333333333333,15.418666666666669,0.7,0.0,14.5,80.0
31363,2,14.624,15.027027027027026,14.424324324324326,0.9,0.0,14.5,79.0
32263,2,14.485135135135137,17.2027027027027,14.621621621621625,0.9,9.0,14.5,79.0
33163,2,14.795945945945943,45.99315068493151,38.153424657534245,1.0,9.0,14.5,79.0
34063,2,15.154054054054054,45.053333333333335,43.897333333333336,0.8,14.0,16.1,80.0
34963,2,15.34054054054054,45.34931506849315,44.33013698630137,0.9,16.0,16.1,81.0
35863,2,15.52054794520548,45.46,44.54666666666667,0.9,19.0,16.1,82.0
36763,2,15.658666666666669,43.73972602739726,43.41643835616439,1.2,21.0,17.7,81.0
37663,2,15.748,44.9,43.60133333333333,1.4,21.0,17.7,81.0
38563,2,15.919444444444446,45.67857142857143,43.37,1.6,22.0,19.3,81.0
39463,2,16.10810810810811,46.05797101449276,44.15507246376812,1.8,121.0,16.1,81.0
40363,2,16.2,44.1078431372549,42.75882352941176,1.8,81.0,17.7,81.0
41263,2,16.305333333333333,46.59848484848485,44.18333333333333,2.1,47.0,17.7,81.0
42163,2,16.413698630136984,46.25352112676056,44.24788732394366,1.8,33.0,20.9,82.0
43063,2,16.518055555555556,43.68,42.436,2.5,144.0,17.7,80.0
43963,2,16.568493150684933,44.4527027027027,44.06351351351351,2.7,146.0,19.3,80.0
44863,2,16.6,44.8013698630137,44.11780821917809,2.9,148.0,19.3,79.0
45763,2,16.674666666666667,44.55405405405405,43.866216216216216,3.0,144.0,20.9,78.0
46663,2,16.7,43.66,43.41466666666666,3.3,139.0,19.3,78.0
47563,2,16.758666666666667,45.20833333333333,44.25694444444444,3.6,139.0,19.3,77.0
48463,2,16.922666666666665,47.5390625,44.090625,3.6,67.0,19.3,77.0
49363,2,17.090666666666667,46.817567567567565,43.622972972972974,3.5,67.0,19.3,79.0
50263,2,17.021333333333335,43.806666666666665,43.584,3.6,37.0,16.1,80.0
51163,2,16.977333333333334,29.22972972972973,31.05,3.6,26.0,16.1,80.0
52063,2,17.52941176470588,23.264705882352946,23.115686274509805,3.3,19.0,16.1,82.0
52963,2,18.724,19.554794520547947,18.97945205479452,3.2,18.0,14.5,83.0
53863,2,17.634666666666668,17.819444444444446,16.906944444444445,3.2,16.0,14.5,85.0
54763,2,16.863999999999997,16.60135135135135,15.38108108108108,3.1,12.0,14.5,86.0
55663,2,16.474666666666668,15.72,14.841333333333331,3.1,12.0,16.1,86.0
56563,2,16.210666666666665,14.885135135135137,14.314864864864864,2.9,5.0,14.5,88.0
57463,2,15.965753424657535,14.277027027027026,13.84054054054054,2.8,0.0,16.1,89.0
58363,2,15.823287671232876,13.873239436619718,13.556338028169014,2.9,0.0,16.1,89.0
59263,2,15.74,13.5,13.04189189189189,2.9,0.0,16.1,89.0
60163,2,15.524324324324326,13.222972972972974,12.802702702702703,3.1,0.0,17.7,88.0
61063,2,15.335135135135136,13.0,12.576,2.8,0.0,12.9,89.0
61963,2,15.231506849315068,12.85135135135135,12.432432432432432,2.8,0.0,14.5,89.0
62863,2,15.06081081081081,15.702702702702704,12.94189189189189,2.8,0.0,16.1,90.0
63763,2,15.15,46.78666666666667,37.74,2.8,0.0,16.1,90.0
64663,2,15.557333333333332,45.4527027027027,44.02837837837838,2.7,0.0,12.9,90.0
65563,2,15.822972972972972,43.766666666666666,43.382666666666665,2.7,0.0,12.9,90.0
66463,2,16.002666666666666,44.82,43.74666666666666,2.8,0.0,14.5,90.0
67363,2,16.16081081081081,44.76351351351352,43.881081081081085,2.9,0.0,14.5,90.0
68263,2,16.270666666666667,44.614285714285714,43.91142857142857,2.8,0.0,12.9,90.0
69163,2,16.41891891891892,44.37962962962963,43.4037037037037,2.8,0.0,14.5,90.0
70063,2,16.537333333333333,44.82456140350877,43.766666666666666,2.9,0.0,16.1,90.0
70963,2,16.685135135135134,43.015625,42.63125,3.0,0.0,17.7,89.0
71863,2,16.77972972972973,45.903225806451616,44.25806451612903,2.8,0.0,16.1,89.0
72763,2,16.838028169014084,44.48484848484848,43.63333333333333,2.7,0.0,16.1,90.0
73663,2,16.9,44.96296296296296,44.196296296296296,2.7,0.0,14.5,90.0
74563,2,16.996000000000002,45.72549019607843,44.29607843137255,2.6,0.0,17.7,90.0
75463,2,17.024,44.86792452830189,44.06037735849056,2.7,0.0,12.9,90.0
76363,2,17.15277777777778,45.16935483870968,43.575806451612905,2.8,0.0,16.1,90.0
77263,2,17.245333333333335,44.73333333333333,43.716,3.0,0.0,16.1,90.0
78163,2,17.33972602739726,44.42567567567568,42.87837837837838,3.1,0.0,16.1,90.0
79063,2,17.330666666666666,32.07333333333334,30.988,3.1,0.0,14.5,90.0
79963,2,17.108,23.42567567567568,22.083783783783783,3.1,0.0,17.7,90.0
80863,2,16.846666666666668,19.60958904109589,18.47945205479452,2.9,0.0,17.7,90.0
81763,2,16.6,17.533333333333335,16.601333333333333,2.9,0.0,16.1,91.0
82663,2,16.37066666666667,16.31756756756757,15.5,3.3,0.0,19.3,90.0
83563,2,16.17066666666667,15.295774647887324,14.733802816901408,3.4,0.0,19.3,89.0
84463,2,15.992,14.66,14.168,3.4,0.0,19.3,89.0
85363,2,15.841333333333331,14.143835616438356,13.763013698630138,3.4,0.0,22.5,89.0
86263,2,15.678378378378378,13.81081081081081,13.424324324324326,3.5,0.0,22.5,89.0
763,3,15.556,13.5,13.152054794520549,3.8,0.0,24.1,89.0
1663,3,15.585135135135136,34.83108108108108,24.85135135135135,3.9,0.0,24.1,89.0
2563,3,16.117333333333335,46.68181818181818,42.66909090909091,4.0,0.0,29.0,89.0
3463,3,16.41111111111111,45.035714285714285,44.57142857142857,4.0,0.0,24.1,89.0
4363,3,16.633783783783784,44.55714285714286,44.18571428571428,3.9,0.0,24.1,90.0
5263,3,16.783783783783782,36.4,37.57333333333334,4.2,0.0,25.7,89.0
6163,3,16.777333333333335,25.455882352941178,25.35,4.2,0.0,27.4,89.0
7063,3,16.9609375,21.723076923076924,20.409230769230767,4.3,0.0,25.7,89.0
7963,3,16.83918918918919,18.824324324324326,17.79054054054054,4.3,0.0,24.1,89.0
8863,3,16.514666666666667,16.804054054054056,15.894594594594594,4.3,0.0,24.1,89.0
9763,3,16.267567567567568,15.715277777777777,15.025,4.4,0.0,25.7,89.0
10663,3,16.06216216216216,14.815068493150685,14.342465753424657,4.5,0.0,24.1,89.0
11563,3,15.870270270270272,14.293333333333331,13.882666666666664,4.4,0.0,24.1,89.0
12463,3,15.717333333333334,13.944444444444446,13.48611111111111,4.4,0.0,22.5,90.0
13363,3,15.57027027027027,13.5,13.210810810810807,4.4,0.0,22.5,90.0
14263,3,15.44,13.371621621621625,12.945945945945946,4.5,0.0,22.5,90.0
15163,3,15.322666666666668,13.0,12.8,4.6,0.0,24.1,90.0
16063,3,15.287837837837838,13.0,12.512,4.7,0.0,22.5,90.0
16963,3,15.184722222222224,12.893333333333334,12.446666666666667,4.8,0.0,24.1,90.0
17863,3,15.089333333333334,12.5,12.3,4.9,0.0,22.5,90.0
18763,3,15.0,12.5,12.263013698630136,4.9,0.0,24.1,90.0
19663,3,14.932,12.5,12.004054054054055,4.9,0.0,20.9,90.0
20563,3,14.869444444444444,12.5,12.0,5.1,0.0,24.1,90.0
21463,3,14.8,12.466216216216216,11.983783783783784,5.1,0.0,20.9,90.0
22363,3,14.729333333333331,29.3445945945946,19.38783783783784,5.2,0.0,22.5,90.0
23263,3,15.154054054054054,47.93333333333333,43.536,5.3,0.0,25.7,91.0
24163,3,15.652,46.19178082191781,44.33150684931507,5.4,0.0,22.5,91.0
25063,3,15.96891891891892,46.32432432432432,44.36351351351352,5.6,0.0,30.6,90.0
25963,3,16.233333333333334,44.87162162162162,44.222972972972975,5.7,0.0,27.4,90.0
26863,3,16.394666666666666,37.71014492753624,37.83188405797101,5.8,0.0,25.7,90.0
27763,3,16.365333333333332,26.33333333333333,25.96933333333333,5.8,0.0,25.7,90.0
28663,3,16.194666666666667,21.21333333333333,20.312,6.0,0.0,32.2,90.0
29563,3,15.988,18.446666666666665,17.558666666666667,5.9,0.0,30.6,91.0
30463,3,15.789333333333335,16.726666666666667,16.025333333333332,5.9,0.0,30.6,91.0
31363,3,15.604,15.641891891891891,15.016216216216216,6.0,0.0,27.4,92.0
32263,3,15.419999999999998,14.781690140845072,14.298591549295775,6.1,0.0,29.0,92.0
33163,3,15.3,14.226666666666668,13.817333333333334,6.1,5.0,29.0,92.0
34063,3,15.168493150684933,13.81081081081081,13.416216216216217,6.4,12.0,30.6,90.0
34963,3,15.038666666666666,17.33108108108108,14.166216216216217,6.4,17.0,32.2,90.0
35863,3,15.213333333333331,47.60416666666667,39.040277777777774,6.5,21.0,30.6,90.0
36763,3,15.945333333333334,46.88513513513514,44.14054054054054,6.6,30.0,30.6,90.0
37663,3,17.389333333333333,48.19117647058824,44.222058823529416,6.6,37.0,32.2,90.0
38563,3,17.45733333333333,45.26351351351352,43.42837837837838,6.6,36.0,29.0,90.0
39463,3,17.217333333333336,44.78378378378378,43.817567567567565,6.6,33.0,27.4,90.0
40363,3,17.1,45.014084507042256,44.41690140845071,6.6,33.0,27.4,90.0
41263,3,17.1,43.48,43.58933333333333,6.6,39.0,27.4,90.0
42163,3,17.063513513513513,44.85135135135135,44.03783783783784,6.6,38.0,25.7,90.0
43063,3,17.1,44.972972972972975,44.05,6.7,54.0,29.0,89.0
43963,3,17.13243243243243,43.08,43.16133333333333,6.8,47.0,29.0,89.0
44863,3,17.130666666666666,28.901408450704224,29.74507042253521,6.9,46.0,25.7,88.0
45763,3,16.904054054054054,22.593333333333334,22.166666666666664,6.9,88.0,27.4,87.0
46663,3,16.686301369863013,19.046666666666667,18.422666666666665,7.1,65.0,27.4,86.0
47563,3,16.448,17.093333333333334,16.572,6.8,44.0,22.5,86.0
48463,3,16.241333333333333,15.878378378378375,15.44324324324324,6.8,46.0,22.5,86.0
49363,3,16.053333333333335,15.13013698630137,14.675342465753426,6.9,49.0,29.0,86.0
50263,3,15.905333333333337,19.97972972972973,15.882432432432433,6.9,28.0,27.4,86.0
51163,3,16.013333333333332,43.03424657534247,35.74109589041096,6.9,35.0,25.7,86.0
52063,3,16.38533333333333,45.92,43.584,6.8,28.0,25.7,86.0
52963,3,16.624000000000002,44.5,43.47466666666666,6.9,25.0,24.1,86.0
53863,3,16.773333333333333,45.310810810810814,44.17432432432432,6.9,23.0,20.9,87.0
54763,3,16.905714285714286,44.44,43.717333333333336,6.9,16.0,22.5,88.0
55663,3,17.0,43.88,43.16666666666667,6.9,16.0,24.1,88.0
56563,3,17.09189189189189,43.465753424657535,43.15205479452055,6.9,13.0,24.1,88.0
57463,3,17.165333333333333,44.0945945945946,43.229729729729726,7.0,5.0,29.0,89.0
58363,3,17.2,43.61333333333333,43.06133333333334,6.9,0.0,29.0,89.0
59263,3,17.34657534246575,42.26086956521739,41.06376811594203,6.8,0.0,24.1,90.0
60163,3,17.36986301369863,30.905172413793103,29.86206896551725,6.9,0.0,25.7,90.0
61063,3,17.19864864864865,23.41818181818181,22.029090909090908,7.0,0.0,25.7,90.0
61963,3,16.942500000000003,19.065217391304348,17.917391304347824,6.9,0.0,24.1,90.0
62863,3,16.76891891891892,17.322916666666664,16.452083333333334,7.1,0.0,27.4,90.0
63763,3,16.572,16.128571428571426,15.45142857142857,7.1,0.0,25.7,90.0
64663,3,16.38955223880597,15.333333333333334,14.806666666666668,7.1,0.0,24.1,90.0
65563,3,16.231506849315068,15.3,14.428,7.2,0.0,25.7,90.0
66463,3,16.214666666666666,43.63392857142857,35.216071428571425,7.1,0.0,22.5,90.0
67363,3,16.802739726027397,45.806666666666665,43.952,7.1,0.0,22.5,90.0
68263,3,17.291525423728814,45.88135593220339,44.80847457627119,7.1,0.0,24.1,91.0
69163,3,17.626027397260273,46.560810810810814,44.94864864864865,7.0,0.0,22.5,91.0
70063,3,17.849333333333334,38.136986301369866,38.24383561643835,7.1,0.0,20.9,91.0
70963,3,17.7,26.21232876712329,26.009589041095893,7.1,0.0,22.5,90.0
71863,3,17.486666666666668,22.08108108108108,21.093243243243244,7.2,0.0,20.9,90.0
72763,3,17.277027027027025,19.18243243243243,18.022972972972973,7.3,0.0,20.9,90.0
73663,3,17.081333333333333,17.513513513513512,16.977027027027027,7.3,0.0,22.5,90.0
74563,3,16.921333333333333,32.31333333333333,24.270666666666667,7.3,0.0,20.9,90.0
75463,3,17.166216216216217,37.693333333333335,35.91066666666667,7.4,0.0,20.9,89.0
76363,3,17.238666666666667,26.3,25.08,7.4,0.0,22.5,89.0
77263,3,17.156,21.29861111111111,20.070833333333333,7.3,0.0,19.3,89.0
78163,3,17.018666666666668,18.783783783783782,17.79189189189189,7.4,0.0,20.9,89.0
79063,3,16.85333333333333,17.313333333333333,16.536,7.6,0.0,19.3,89.0
79963,3,16.775675675675675,16.31756756756757,15.778378378378378,7.6,0.0,20.9,89.0
80863,3,16.645205479452052,15.335616438356164,14.73972602739726,7.6,0.0,17.7,89.0
81763,3,16.46933333333333,14.72972972972973,14.305405405405406,7.6,0.0,19.3,88.0
82663,3,16.342666666666666,14.34931506849315,13.936986301369862,7.5,0.0,17.7,89.0
83563,3,16.22,14.0,13.704,7.5,0.0,17.7,88.0
84463,3,16.122666666666667,13.891891891891891,13.55810810810811,7.3,0.0,19.3,88.0
85363,3,16.275342465753425,13.554794520547947,13.741095890410955,7.2,0.0,17.7,88.0
86263,3,16.2,13.5,13.3,7.3,0.0,16.1,87.0
763,4,16.101369863013698,13.5,13.047999999999998,7.3,0.0,16.1,87.0
1663,4,16.036,13.5,13.0,6.8,0.0,14.5,88.0
2563,4,15.958666666666668,13.5,13.0,6.7,0.0,14.5,89.0
3463,4,15.9,13.466216216216216,12.972972972972974,6.4,0.0,14.5,88.0
4363,4,15.819444444444446,13.02054794520548,12.802739726027395,6.5,0.0,14.5,87.0
5263,4,15.765333333333334,13.0,12.8,6.6,0.0,12.9,85.0
6163,4,15.7,13.0,12.8,6.4,0.0,8.0,86.0
7063,4,15.625675675675677,13.0,12.8,6.1,0.0,9.7,86.0
7963,4,15.589333333333334,13.0,12.692,6.0,0.0,9.7,86.0
8863,4,15.5,13.0,12.5,5.6,0.0,4.8,86.0
9763,4,15.421333333333331,13.0,12.5,5.2,0.0,4.8,87.0
10663,4,15.375675675675677,13.0,12.5,4.8,0.0,6.4,88.0
11563,4,15.3,12.972972972972974,12.5,4.8,0.0,6.4,87.0
12463,4,15.3,12.653333333333332,12.5,4.9,0.0,11.3,81.0
13363,4,15.249333333333334,12.5,12.476,5.2,0.0,16.1,77.0
14263,4,15.2,12.5,12.302702702702703,5.2,0.0,9.7,78.0
15163,4,15.104166666666666,12.5,12.3,5.2,0.0,11.3,78.0
16063,4,15.066216216216215,12.5,12.3,5.1,0.0,14.5,78.0
16963,4,15.0,12.5,12.3,5.0,0.0,14.5,78.0
17863,4,14.984722222222222,12.5,12.3,4.8,0.0,8.0,77.0
18763,4,14.9,12.5,12.3,4.7,0.0,9.7,77.0
19663,4,14.87605633802817,12.5,12.064,4.4,0.0,8.0,76.0
20563,4,14.8,12.5,12.0,4.4,0.0,11.3,74.0
21463,4,14.769333333333332,12.5,12.0,4.3,0.0,11.3,74.0
22363,4,14.710344827586209,33.8859649122807,21.217543859649123,4.3,0.0,14.5,70.0
23263,4,15.148214285714284,48.4375,43.36964285714286,4.3,0.0,19.3,66.0
24163,4,15.638666666666666,46.8,44.556,4.2,0.0,14.5,67.0
25063,4,16.04054054054054,47.5,44.481081081081086,4.1,0.0,11.3,67.0
25963,4,17.497333333333334,47.37671232876712,43.90547945205479,4.1,0.0,9.7,66.0
26863,4,17.952112676056338,38.473333333333336,37.41066666666667,4.0,0.0,12.9,66.0
27763,4,17.730666666666668,26.0,25.441666666666663,3.9,0.0,12.9,66.0
28663,4,18.178378378378376,21.066666666666663,20.022666666666662,3.8,0.0,6.4,68.0
29563,4,17.495890410958904,18.61111111111111,17.761111111111113,3.7,0.0,3.2,70.0
30463,4,17.018666666666668,16.80821917808219,16.08219178082192,3.8,0.0,6.4,68.0
31363,4,16.610666666666667,15.66216216216216,15.141891891891891,3.7,0.0,8.0,68.0
32263,4,16.290666666666667,14.858108108108109,14.501351351351351,3.5,8.0,12.9,68.0
33163,4,16.026027397260272,14.33108108108108,14.00810810810811,3.4,12.0,12.9,68.0
34063,4,15.824000000000002,13.986666666666668,13.636,3.3,17.0,12.9,67.0
34963,4,15.650666666666666,13.52,13.361333333333334,3.3,21.0,11.3,68.0
35863,4,15.51095890410959,13.486666666666668,13.1,3.4,26.0,12.9,68.0
36763,4,15.36164383561644,13.02054794520548,12.90958904109589,3.4,25.0,12.9,67.0
37663,4,15.3,13.0,12.8,3.5,33.0,11.3,67.0
38563,4,15.227027027027026,13.0,12.548648648648648,3.6,51.0,9.7,67.0
39463,4,15.126666666666669,12.858108108108109,12.5,3.5,40.0,12.9,67.0
40363,4,15.037837837837838,12.5,12.355555555555556,3.6,123.0,12.9,67.0
41263,4,14.97945205479452,12.5,12.3,3.9,134.0,11.3,66.0
42163,4,14.9,12.5,12.3,3.8,90.0,14.5,65.0
43063,4,14.822666666666668,12.5,12.084,3.7,139.0,12.9,66.0
43963,4,14.778378378378378,12.5,12.0,4.0,178.0,12.9,64.0
44863,4,14.7,12.5,12.0,4.3,190.0,12.9,62.0
45763,4,14.63108108108108,12.273333333333332,12.0,4.3,39.0,9.7,62.0
46663,4,14.570666666666668,12.0,11.853333333333332,3.9,40.0,12.9,63.0
47563,4,14.5,12.0,11.8,4.2,153.0,6.4,63.0
48463,4,14.43108108108108,12.0,11.8,4.6,158.0,9.7,61.0
49363,4,14.394520547945206,12.0,11.8,4.2,66.0,12.9,62.0
50263,4,14.3,12.0,11.8,4.2,104.0,9.7,62.0
51163,4,14.26216216216216,12.0,11.695833333333333,4.2,42.0,8.0,62.0
52063,4,14.2,12.0,11.5,3.9,46.0,9.7,64.0
52963,4,14.102702702702704,12.0,11.5,3.8,23.0,8.0,65.0
53863,4,14.059459459459458,12.0,11.5,3.8,28.0,6.4,66.0
54763,4,14.0,11.972972972972972,11.5,3.7,11.0,8.0,66.0
55663,4,13.92972972972973,11.56081081081081,11.5,3.7,14.0,6.4,67.0
56563,4,13.890666666666666,11.5,11.494117647058824,3.6,0.0,6.4,66.0
57463,4,13.8,11.5,11.345945945945946,3.6,0.0,6.4,67.0
58363,4,13.784,11.5,11.3,3.4,0.0,4.8,68.0
59263,4,13.7,11.5,11.3,3.3,0.0,3.2,68.0
60163,4,13.67945205479452,11.5,11.3,3.2,0.0,4.8,69.0
61063,4,13.6,11.5,11.3,3.1,0.0,1.6,69.0
61963,4,13.6,11.5,11.3,3.1,0.0,3.2,70.0
62863,4,13.50810810810811,11.5,11.3,3.0,0.0,3.2,70.0
63763,4,13.5,11.5,11.238356164383562,3.1,0.0,8.0,74.0
64663,4,13.609333333333334,30.756756756756754,19.68513513513513,2.9,0.0,4.8,73.0
65563,4,14.304054054054054,46.86619718309859,42.97323943661972,2.8,0.0,6.4,74.0
66463,4,14.53108108108108,43.71333333333333,43.28266666666666,2.7,0.0,6.4,71.0
67363,4,14.736,44.02666666666666,43.736,2.6,0.0,6.4,69.0
68263,4,14.924657534246574,44.05405405405405,44.08378378378378,2.5,0.0,6.4,70.0
69163,4,15.056164383561644,44.04666666666667,44.064,2.4,0.0,4.8,71.0
70063,4,15.218666666666667,44.2945205479452,44.07671232876712,2.3,0.0,6.4,72.0
70963,4,15.3,44.66,44.352,2.4,0.0,4.8,72.0
71863,4,15.41891891891892,43.80555555555556,43.31111111111111,2.4,0.0,4.8,73.0
72763,4,15.58082191780822,45.08783783783784,43.75,2.4,0.0,3.2,72.0
73663,4,15.728378378378377,45.62328767123288,43.79726027397261,2.4,0.0,4.8,72.0
74563,4,15.970270270270271,46.02666666666666,43.408,2.4,0.0,3.2,72.0
75463,4,16.181333333333335,46.45205479452055,43.78356164383562,2.2,0.0,4.8,74.0
76363,4,16.289333333333335,44.63513513513514,43.46621621621622,2.0,0.0,4.8,75.0
77263,4,16.334666666666667,45.41216216216216,43.58918918918919,1.8,0.0,3.2,76.0
78163,4,16.4,45.06666666666667,43.704,1.7,0.0,3.2,77.0
79063,4,16.4,45.1578947368421,44.3,1.6,0.0,4.8,77.0
79963,4,16.495081967213117,44.23333333333333,43.06333333333333,1.4,0.0,4.8,76.0
80863,4,16.516,45.373333333333335,43.832,1.4,0.0,3.2,76.0
81763,4,16.634666666666668,45.126666666666665,43.54266666666667,1.4,0.0,4.8,76.0
